event_id,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
31088,2022-03-02,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma; Ministry of Defense - NUG,National,"On 2 March 2022, in Yesagyo town (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF attacked a military vehicle with two mines. There were casualties but no fatalities.",0,1646755948
31016,2022-02-28,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Yae Shin,22.563,94.054,1,Democratic Voice of Burma,National,"On 28 February 2022, in Yae Shin village of Gangaw township (Gangaw district, Magway region), the military based in Han Thar Wa Di police station fired heavy rounds into Yae Shin and Tin Thar villages. Casualties unknown.",0,1646755948
30867,2022-02-28,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,N-YSO Guerrilla Force,Nga Ba Day Tha Kar Kwei Yay Pyaukkyar Tat: Nga Ba Area Defense Guerrilla Force; People's Defense Force - Chaung-U,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 28 February 2022, in Yesagyo township (Pakokku district, Magway), the N-YSO Guerrilla Force, People's Defense Force - Chaung-U, and Nga Ba Local Defense Guerrilla Force attacked three military vehicles and about 50 military troops on the Pakokku-Chaung-U road with mines at about 11 am, injuring five military troops.",0,1647989254
30691,2022-02-25,2022,1,Explosions/Remote violence,Grenade,Earthquake People's Defense Force - UG,Young Force-UG,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 25 February 2022, in Pakokku town of Pakokku township (Pakokku district, Magway region), the Earthquake People's Defense Force and Young Force-UG threw a hand grenade into the Township Municipal building. They also fired two shots, destroying some parts of the building. The groups did the attack as a warning for pressuring those who participated in the CDM.",0,1646147040
30864,2022-02-25,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,N-YSO Guerrilla Force,Nga Ba Day Tha Kar Kwei Yay Pyaukkyar Tat: Nga Ba Area Defense Guerrilla Force,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 25 February 2022, in Yesagyo township (Pakokku district, Magway region), the N-YSO Guerrilla Force and Nga Ba People's Defense Guerrilla Force carried out a mine attack against two military vehicles that carried about 30 military troops on Yesagyo-Chaung-U road at around 8 pm. Casualties unknown.",0,1646755948
30531,2022-02-22,2022,2,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Madaya,People's Defense Force - Mandalay,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Minbu,Pwintbyu,Ma Gyi Kone,20.3943,94.6674,2,Democratic Voice of Burma,National,"Around 22 February 2022, between Ma Gyi Kone and Ywar Thayar villages of Madaya township (Pyinoolwin district, Mandalay), the PDF-Madaya and PDF-Mandalay attacked two military vehicles with mines. Casualties unknown.",0,1646147040
30683,2022-02-21,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Ministry of Defense - NUG,National,"On 21 February 2022, in Pakokku town of Pakokku township (Pakokku district, Magway region), an explosion occurred in the military security gate at Ayeyarwady bridge and 4 military soldiers died from the blast.",4,1646147040
30349,2022-02-17,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Saw Township,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,2,Ministry of Defense - NUG,National,"On 17 February 2022, in Saw township (Pakokku district, Magway region), the Saw PDF attacked the military convoy of 16 trucks carrying about 250 troops with three remote-controlled explosives. A total of 3 including a lieutenant died from the blast and three others were injured.",3,1645543422
29978,2022-02-10,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Triangle 3T PDF,ACDF: Asho Chin Defense Force; People's Defense Force - Upper Minhla; Special Task Force for Operation; Salin(S) PDF,3,,,0,30,Southeast Asia,Myanmar,Magway,Minbu,Minbu,Minbu,20.1806,94.876,1,Democratic Voice of Burma,National,"On 10 February 2022, in Minbu town of Minbu township (Minbu district, Magway region), the Western Underground Allied Special Task Force bombed the Minbu town court at night. Casualties unknown. The Triangle 3T PDF, the Special Task Force for Operation, the Asho Chin Defense Force (ACDF), the Upper Minhla PDF, the SALIN (S) PDF and the AKDF formed the Western Underground Allied Special Task Force.",0,1644940224
29918,2022-02-09,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Kyaukhtu,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Kan Gyi,21.3642,94.0948,2,Democratic Voice of Burma,National,"On 9 February 2022, between Kan Gyi and Yae Kyaw villages of Saw township (coded as Kan Gyi) (Gangaw district, Magway region), the Kyaukhtu PDF attacked a military column with three remote-controlled explosives - one in the morning and two in the afternoon. Casualties unknown.",0,1644940224
29812,2022-02-08,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Local Defense Forces (Myanmar),,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Magway,Minbu,Pwintbyu,Me Za Li,20.3145,94.4999,1,Democratic Voice of Burma,National,"On 8 February 2022, in Me Za Li village, Pwintbyu township (Minbu district, Magway region), an unidentified local defense force fired a rocket at Me Za Li Police station at around 7 am. Casualties unknown.",0,1644940224
29813,2022-02-08,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Local Defense Forces (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Magway,Minbu,Pwintbyu,Thit Pu Tee Kone,20.3501,94.5839,1,Democratic Voice of Burma,National,"On 8 February 2022, in Thit Pu Tee Kone village, Pwintbyu township (Minbu district, Magway region), an explosion occurred at the military-owed Mytel Telecommunication Tower located in Thit Pu Tee Kone village.",0,1644940224
29917,2022-02-08,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Kyaukhtu,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Kan Gyi,21.3642,94.0948,2,Democratic Voice of Burma,National,"On 8 February 2022, between Kan Gyi and Yae Kyaw villages of Saw township (coded as Kan Gyi) (Gangaw district, Magway region), the Kyaukhtu PDF attacked a military column with 7 remote-controlled explosives - two in the morning and five in the evening. Casualties unknown.",0,1644940224
29843,2022-02-08,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,People's Defense Force - Gangaw Battalion,,3,Pyu Saw Htee,,3,33,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Myauk Khin Yan,22.6579,94.1059,1,Ministry of Defense - NUG,National,"On 8 February 2022, in Myauk Khin Yan village, Gangaw township (Gangaw district, Magway region), the People's Defense Force - Gangaw Battalion fired heavy weapons several times at Pyu Saw Htee training camp in Mauk Khin Yan village. Casualties unknown.",0,1644940224
29928,2022-02-07,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),Buddhist Group (Myanmar),7,37,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Ah Lel Kan,21.6261,94.928,2,Eleven Media Group,National,"On 7 February 2022, between Ah Lel Kan and Ngar Peit villages of Myaing township (Pakokku district, Magway region), a vehicle that a Buddhist monk was riding in hit an improvised mine and both - the driver and the monk - were injured from the explosion. The monk died later on the same day at hospital.",1,1644940224
30033,2022-02-05,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Natmauk,,3,,,0,30,Southeast Asia,Myanmar,Magway,Magway,Natmauk,Pay Pin Kone,20.4731,95.4794,2,Democratic Voice of Burma,National,"On 5 February 2022, near Pay Pin Kone village (Natmauk township, Magway district, Magway region), the Natmauk PDF bombed and destroyed a telecom tower operated by the Myanmar military owned company Mytel. There were no casualties.",0,1644940224
29689,2022-02-04,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Saw Township,YDF: Yaw Defense Force,3,,,0,30,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,1,Irrawaddy,National,"On 4 February 2022, in Saw town of Saw township (Gangaw district, Magway region), local defense groups - Saw PDF, Saw and Kyaukhtu YDF - bombed and destroyed the G99 restaurant owned by the former USDP MP. Casualties unknown.",0,1644333882
29735,2022-01-31,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myo Khin Thar,21.7743,94.809,1,Ministry of Defense - NUG,National,"Looting: On 31 January 2022, in Myo Khin Thar village (Myaing township, Pakokku district, Magway region), 150 military troops raided the village and took valuables and set fire to a house. They also fired heavy artillery. There were no casualties.",0,1644333882
29684,2022-01-30,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Irrawaddy,National,"On 30 January 2022, in Myaing township (Pakokku district, Magway region), the Myaing PDF attacked the military troops with mines, killing two troops and injuring three others.",2,1644333882
29694,2022-01-28,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Kan Daunt,21.5162,95.234,2,Ministry of Defense - NUG,National,"On 28 January 2022, between Kan Daunt and Thint Thei villages (coded as Kan Daunt) (Yesagyo township, Pakokku district, Magway region), the Yesagyo PDF attacked military forces with mines, killing two military soldiers and injuring two others.",2,1644333882
29113,2022-01-27,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Gangaw Battalion,,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 27 January 2022, on the Gangaw-Kale Road in Gangaw township (Gangaw district, Magway region), the Gangaw PDF battalion-5, led by Ko Ba Gan, attacked two police vehicles with remote-controlled explosives. The group reported that at least five police were severely injured.",0,1643726784
29204,2022-01-27,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Ministry of Defense - NUG,National,"On 27 January 2022, in Yesagyo township (Pakokku district, Magway region), the Yesagyo PDF attacked the military with remote-controlled explosives. Casualties unknown.",0,1643726785
29108,2022-01-26,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,MPRF: Mindon People Revolution Force,Golden Eagle Myaylatt,3,Police Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Thayet,Mindon,Mindon,19.3513,94.7323,1,Democratic Voice of Burma,National,"On 26 January 2022, in Mindon town of Mindon township (Thayet district, Magway region), the Mindon People Revolution Force (MPRF) and the Golden Eagle Myaylatt jointly bombed the Mindon EPC office and Mindon police station as a warning for collecting electricity bills from people. There were no casualties.",0,1643726784
29020,2022-01-24,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Kyaukhtu,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Kyee,21.5196,94.1262,2,Democratic Voice of Burma,National,"On 24 January 2022, near Kyee village, Saw township (Gangaw district, Magway region), the People's Defense Force - Kyaukhtu carried out mine attacks against the military forces in four locations between Kyee village and Kyauthtu town. Ten military forces died, according to PDF-Kyaukhtu.",10,1643726784
29051,2022-01-24,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Earthquake People's Defense Force - UG,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Pakokku,Pakokku,21.3349,95.0844,1,Democratic Voice of Burma,National,"On 24 January 2022, in Pakokku town (Pakokku township, Pakokku district, Magway region), The Earthquake People's Defense Force - UG claimed that they attacked the KBZ bank on Htin Tan Road with mine and warned locals to stay away from KBZ Bank and Mytel offices. There were no casualties.",0,1643726784
29216,2022-01-23,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,2,Democratic Voice of Burma,National,"On 23 January 2022, in Yay Lel Kyun village of Yesagyo township (coded as Yesagyo) (Pakokku district, Magway region), military forces fired heavy and small arms onto the village. Casualties unknown.",0,1643726784
29019,2022-01-23,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Kyaukhtu,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Kyaukhtu,21.406,94.136,2,Democratic Voice of Burma,National,"On 23 January 2022, near Kyaukhtu town, Saw township (Gangaw district, Magway region), the People's Defense Force - Kyaukhtu launched a mine attack against the military forces, traveling from Kyaukhtu to Shwe Aung Tha village. At least seven military forces died, according to PDF-Kyaukhtu.",7,1643726784
29211,2022-01-23,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Triangle 3T PDF,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Minbu,Ngape,Ngape,20.0753,94.4676,2,Democratic Voice of Burma,National,"On 23 January 2022, in Ngape township (Minbu district, Magway region), the Triangle 3T PDF attacked the military's 905th artillery army base in Ngape Township with two long-range weapons at around 7 am. Casualties unknown.",0,1643726784
29212,2022-01-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Triangle 3T PDF,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Minbu,Ngape,Ngape,20.0753,94.4676,2,Democratic Voice of Burma,National,"On 22 January 2022, in Ngape township (Minbu district, Magway region), the Tringle 3T PDF bombed and destroyed the main power lines of the No. (14) Defense Equipment Factory at around 8 am. Casualties unknown.",0,1643726784
